[475;413#2598
 176;370#1509
 290;185#1255
 48;234#903
 491;417#2687
 317;224#1439
 214;117#935
 267;466#2087
 182;1#764
 316;145#1295
 318;489#2329
 207;84#859
 311;233#1455
 470;179#1853
 125;384#1441
 405;141#1545
 165;342#1404
 279;171#1211
 37;217#857
 114;485#1785
 146;147#867
 6;482#1690
 84;191#837
 249;11#940
 313;117#1201
 88;296#1112
 264;224#1316
 401;40#1407
 435;401#2409
 323;227#1470
 422;162#1651
 70;356#1279
 481;244#2073
 322;290#1666
 3;220#855
 493;495#2980
 409;123#1546
 101;248#1022
 103;307#1179
 331;301#1723
 380;46#1337
 323;248#1524
 287;481#2185
 15;173#716
 245;263#1358
 63;293#1067
 456;180#1816
 360;353#1986
 187;74#804
 315;357#1857
 40;5#206
 259;132#1097
 354;436#2268
 71;22#378
 493;25#1723
 336;45#1195
 247;74#989
 476;138#1800
 202;432#1801
 161;76#728
 365;367#2065
 367;231#1623
 242;281#1405
 480;289#2184
 213;348#1525
 173;155#946
 343;178#1422
 112;321#1224
 227;366#1616
 219;127#976
 431;373#2282
 444;485#2737
 268;182#1199
 108;351#1300
 321;497#2365
 317;482#2294
 27;236#892
 313;484#2289
 235;246#1281
 421;492#2695
 213;269#1301
 157;475#1834
 295;424#2001
 257;343#1642
 7;476#1663
 98;399#1431
 41;413#1457
 306;421#2041
 235;16#890
 429;450#2557
 228;137#1012
 255;416#1862
 13;447#1547
 130;275#1145
 466;467#2779
 50;73#459
 95;246#995
 70;264#1018
 250;177#1145
 226;242#1259
 78;485#1723
 64;310#1134
 118;72#645
 277;349#1707
 54;73#475
 494;336#2387
 246;436#1903
 334;355#1897
 136;428#1624
 67;41#403
 118;442#1647
 379;85#1362
 281;51#1044
 115;176#866
 242;300#1461
 229;272#1339
 420;403#2354
 418;450#2524
 151;151#884
 440;314#2153
 399;408#2298
 403;83#1435
 374;432#2307
 157;105#791
 277;30#1012
 198;230#1156
 247;246#1320
 277;285#1505
 292;361#1787
 290;125#1178
 444;156#1725
 370;350#2004
 230;333#1530
 79;284#1066
 492;168#1930
 104;261#1054
 134;38#607
 132;202#980
 248;416#1838
 141;328#1318
 218;89#898
 236;41#905
 408;434#2422
 353;64#1256
 15;494#1707
 371;274#1771
 458;332#2260
 391;44#1374
 262;126#1098
 27;266#1006
 315;372#1902
 3;90#447
 455;459#2702
 11;340#1198
 338;450#2270
 352;494#2452
 498;175#1963
 49;193#794
 469;395#2508
 219;383#1657
 36;54#339
 396;269#1821
 495;348#2432
 8;105#517
 298;338#1742
 374;70#1336
 459;268#2048
 220;479#2018
 463;359#2382
 471;328#2311
 113;127#750
 328;130#1273
 53;116#600
 288;12#1043
 341;62#1222
 417;266#1899
 126;407#1522
 139;179#926
 307;57#1111
 449;381#2392
 115;417#1539
 213;255#1264
 48;23#269
 394;398#2263
 288;331#1677
 235;152#1055
 173;166#950
 125;452#1692
 397;272#1839
 148;272#1153
 356;247#1632
 357;284#1750
 99;106#710
 209;306#1383
 177;213#1094
 466;448#2704
 217;408#1732
 354;306#1807
 291;474#2177
 476;325#2286
 280;106#1104
 498;264#2187
 297;274#1537
 419;179#1669
 450;344#2266
 485;395#2569
 437;415#2462
 461;180#1830
 238;193#1185
 118;43#568
 412;485#2635
 131;136#796
 380;413#2239
 12;189#754
 421;333#2118
 481;391#2544
 484;186#1932
 183;388#1583
 222;51#870
 51;480#1682
 290;268#1512
 367;307#1838
 330;88#1228
 460;188#1836
 474;199#1911
 361;390#2119
 128;459#1712
 244;272#1385
 121;310#1216
 492;132#1835
 181;328#1374
 110;452#1659
 261;192#1211
 389;368#2129
 313;121#1204
 340;277#1678
 45;301#1112
 108;366#1336
 143;335#1348
 366;151#1434
 86;294#1108
 208;378#1608
 450;445#2629
 461;339#2289
 116;170#860
 86;346#1273
 272;453#2036
 291;241#1414
 341;489#2405
 41;58#378
 76;325#1203
 365;51#1297
 172;389#1558
 82;173#787
 356;204#1504
 7;277#1013
 195;334#1419
 144;392#1504
 243;51#938
 429;304#2070
 377;406#2199
 232;196#1173
 209;355#1526
 29;397#1382
 453;244#1968
 359;182#1477
 274;348#1689
 10;304#1098
 12;258#961
 415;270#1899
 433;4#1515
 181;302#1289
 140;139#823
 177;97#833
 342;389#2066
 363;433#2296
 279;325#1625
 295;89#1115
 228;483#2061
 367;63#1299
 478;166#1863
 147;292#1210
 221;246#1258
 86;422#1503
 378;166#1507
 111;233#991
 14;48#252
 245;137#1056
 493;283#2226
 192;384#1595
 191;362#1507
 325;89#1210
 115;377#1394
 429;38#1510
 133;381#1444
 101;343#1260
 373;278#1781
 302;174#1291
 352;328#1861
 474;377#2476
 45;84#492
 20;9#132
 363;436#2308
 345;255#1620
 288;424#1974
 387;234#1685
 443;347#2269
 104;374#1367
 380;389#2171
 146;354#1397
 182;319#1341
 56;110#586
 199;380#1579
 443;457#2648
 421;459#2568
 321;235#1481
 385;140#1480
 488;404#2614
 306;174#1310
 88;269#1049
 233;170#1111
 42;470#1650
 67;161#734
 348;175#1433
 322;124#1232
 160;166#927
 357;168#1448
 297;76#1102
 497;194#1990
 75;394#1390
 494;279#2207
 217;382#1640
 350;60#1246
 13;412#1425
 488;158#1893
 0;214#846
 281;378#1815
 273;77#1053
 122;132#776
 297;29#1086
 307;64#1119
 191;121#910
 299;91#1130
 124;313#1233
 455;371#2362
 26;271#1012
 87;150#758
 121;100#704
 145;277#1157
 121;92#688
 49;354#1273
 42;266#1003
 487;285#2215
 105;319#1204
 446;491#2776
 254;127#1077
 34;76#407
 308;188#1318
 3;271#1002
 287;211#1313
 354;42#1250
 316;43#1144
 240;5#920
 23;223#855
 44;43#312
 168;103#811
 60;15#318
 374;28#1316
 51;186#766
 284;382#1842
 299;457#2143
 331;454#2247
 265;84#1040
 292;132#1196
 142;357#1402
 80;186#814
 12;167#689
 262;446#1984
 104;480#1735
 285;162#1211
 147;303#1238
 185;237#1162
 363;332#1914
 370;238#1646
 471;229#1986
 70;463#1649
 199;296#1323
 139;451#1711
 107;344#1283
 327;195#1388
 251;241#1321
 240;256#1322
 125;422#1577
 384;39#1351
 227;56#900
 497;388#2607
 374;228#1628
 294;265#1502
 164;375#1501
 367;339#1957
 66;424#1502
 371;200#1552
 27;425#1478
 369;212#1563
 441;124#1656
 389;410#2255
 413;313#2025
 291;318#1648
 446;47#1547
 130;393#1482
 432;39#1516
 411;392#2277
 126;161#853
 475;349#2380
 393;274#1838
 161;224#1107
 360;274#1724
 479;402#2570
 366;364#2058
 206;190#1093
 166;348#1421
 89;295#1116
 472;201#1911
 363;12#1273
 10;310#1113
 57;134#653
 13;15#106
 249;359#1665
 60;321#1164
 140;490#1869
 467;213#1936
 155;380#1501
 430;175#1707
 19;106#497
 2;138#640
 262;381#1771
 454;51#1575
 125;403#1506
 431;177#1715
 432;422#2467
 104;118#710
 265;410#1866
 35;132#597
 340;314#1793
 439;133#1666
 22;446#1545
 461;360#2373
 226;387#1682
 341;259#1625
 437;318#2132
 11;124#575
 269;237#1371
 363;101#1342
 457;411#2533
 247;319#1533
 163;277#1188
 345;0#1213
 391;336#2007
 279;246#1423
 492;453#2821
 415;50#1444
 104;257#1052
 366;9#1286
 96;372#1346
 59;58#414
 432;41#1506
 112;169#840
 257;236#1331
 367;413#2227
 19;44#252
 458;381#2416
 162;119#835
 412;357#2171
 191;218#1112
 33;239#913
 18;352#1240
 429;439#2519
 278;480#2162
 52;468#1643
 276;120#1131
 302;102#1142
 23;56#323
 58;261#984
 127;94#709
 334;152#1342
 308;276#1581
 107;318#1208
 29;459#1598
 276;330#1639
 337;383#2021
 99;41#527
 362;362#2028
 19;396#1369
 301;328#1715
 282;397#1883
 432;122#1621
 52;407#1428
 482;154#1868
 407;270#1867
 215;167#1062
 177;0#751
 337;12#1178
 83;432#1529
 20;93#471
 213;97#911
 165;84#760
 95;190#866
 52;58#406
 420;243#1823
 367;436#2316
 470;14#1638
 244;169#1119
 11;361#1281
 288;106#1126
 340;288#1711
 317;413#2058
 348;166#1419
 140;369#1434
 418;319#2060
 184;440#1761
 369;294#1801
 228;244#1261
 340;298#1743
 32;404#1417
 35;491#1708
 406;52#1417
 189;235#1165
 139;59#669
 69;88#572
 232;220#1212
 496;352#2451
 220;241#1245
 477;48#1636
 251;316#1533
 199;210#1098
 433;460#2590
 209;114#916
 464;384#2454
 430;19#1493
 449;387#2399
 302;402#1968
 291;277#1534
 65;345#1242
 298;238#1422
 178;356#1468
 308;380#1907
 57;178#743
 326;72#1177
 187;219#1109
 40;118#581
 286;160#1214
 49;91#519
 71;26#376
 480;14#1664
 413;262#1862
 336;195#1425
 129;217#1003
 123;260#1085
 71;315#1152
 167;251#1169
 294;272#1531
 482;84#1709
 458;413#2540
 459;325#2244
 392;84#1396
 439;321#2146
 331;430#2162
 299;40#1092
 82;60#526
 170;125#859
 483;343#2388
 298;349#1771
 11;369#1297
 332;195#1400
 321;3#1143
 278;26#1021
 402;314#1981
 347;36#1234
 393;62#1382
 106;127#728
 332;231#1509
 197;269#1272
 417;276#1930
 435;137#1652
 21;499#1720
 284;217#1330
 436;421#2487
 391;188#1590
 181;56#769
 166;365#1482
 497;279#2213
 460;88#1642
 312;254#1519
 445;60#1551
 274;71#1037
 459;77#1629
 248;36#930
 136;110#759
 480;263#2124
 206;252#1225
 372;296#1825
 295;370#1823
 380;32#1334
 254;34#952
 207;391#1644
 287;280#1541
 124;286#1152
 14;177#719
 384;66#1363
 73;492#1730
 286;444#2040
 294;64#1082
 370;103#1381
 81;323#1198
 128;82#681
 48;402#1413
 249;416#1846
 350;379#2045
 15;401#1389
 54;406#1429
 102;318#1192
 461;222#1930
 174;157#950
 422;36#1491
 437;223#1847
 164;43#714
 42;147#649
 37;51#325
 489;253#2124
 264;184#1182
 175;246#1178
 379;272#1787
 331;221#1477
 483;3#1677
 272;456#2053
 263;415#1895
 328;418#2104
 121;425#1576
 16;283#1047
 431;71#1518
 246;488#2116
 346;346#1922
 29;54#311
 451;137#1718
 491;147#1876
 89;416#1498
 86;485#1730
 109;298#1157
 181;419#1691
 321;129#1251
 59;341#1225
 256;386#1770
 374;204#1580
 361;456#2374
 36;71#390
 447;122#1661
 359;141#1393
 217;141#1005
 498;77#1773
 377;455#2411
 299;173#1278
 62;259#989
 390;201#1619
 490;80#1742
 37;284#1046
 89;309#1150
 472;485#2863
 431;443#2541
 11;68#354
 345;102#1280
 31;123#570
 472;83#1674
 160;17#684
 357;119#1353
 179;104#845
 66;196#822
 442;324#2165
 389;436#2366
 195;229#1149
 184;459#1820
 163;387#1535
 160;60#709
 70;416#1479
 489;13#1704
 366;392#2129
 59;209#853
 342;211#1475
 416;321#2059
 300;331#1720
 497;36#1726
 298;454#2123
 250;263#1374
 303;156#1264
 168;385#1536
 239;246#1296
 389;286#1869
 3;212#842
 388;81#1380
 447;92#1595
 174;187#1000
 340;235#1541
 72;473#1671
 178;124#888
 440;239#1905
 377;296#1847
 440;155#1713
 441;272#2005
 387;87#1380
 242;347#1607
 314;60#1139
 452;76#1593
 465;177#1835
 140;271#1143
 370;243#1667
 460;134#1745
 278;400#1880
 96;176#845
 395;208#1651
 80;257#1001
 27;420#1461
 116;164#848
 407;440#2447
 288;184#1248
 446;227#1892
 62;51#405
 56;217#869
 109;0#526
 425;291#2009
 366;413#2224
 53;319#1152
 193;69#814
 175;436#1724
 54;441#1547
 441;247#1923
 104;419#1535
 146;289#1198
 249;438#1926
 54;134#648
 306;208#1365
 451;51#1560
 150;231#1077
 404;434#2409
 49;13#267
 335;416#2140
 384;87#1374
 248;499#2168
 176;43#754
 10;45#235
 174;170#967
 154;138#865
 80;278#1068
 248;487#2119
 262;103#1049
 47;310#1126
 122;255#1068
 490;179#1939
 400;51#1400
 254;432#1901
 422;350#2188
 230;214#1194
 288;478#2176
 436;304#2095
 21;422#1452
 295;373#1835
 395;69#1396
 273;272#1462
 173;482#1888
 342;378#2016
 125;101#722
 89;83#605
 456;185#1820
 214;291#1366
 72;308#1141
 337;338#1876
 82;212#888
 189;8#783
 233;55#909
 389;287#1871
 112;414#1521
 314;498#2331
 412;87#1463
 164;396#1569
 24;113#529
 413;113#1540
 490;431#2716
 172;325#1363
 131;77#666
 377;151#1475
 155;163#915
 218;409#1740
 430;145#1657
 109;228#981
 55;337#1218
 306;409#2008
 148;148#878
 361;381#2078
 59;146#690
 182;255#1217
 61;434#1541
 250;128#1063
 266;32#994
 266;1#1005
 268;41#1004
 306;497#2297
 414;290#1969
 241;213#1231
 102;255#1041
 153;126#840
 436;420#2482
 424;277#1955
 280;414#1910
 491;494#2970
 430;495#2737
 44;426#1505
 19;176#722
 6;48#240
 128;89#694
 245;481#2097
 181;103#845
 168;452#1769
 201;43#826
 199;277#1302
 180;381#1556
 370;40#1310
 22;403#1392
 99;18#508
 368;419#2249
 382;326#1954
 368;392#2139
 397;387#2220
 126;380#1433
 247;153#1093
 38;273#1008
 358;288#1756
 86;100#665
 447;307#2145
 434;345#2218
 331;460#2259
 104;436#1581
 195;59#806
 256;331#1604
 343;218#1499
 431;107#1577
 158;161#908
 451;481#2750
 218;44#865
 483;53#1674
 138;496#1886
 159;473#1827
 0;362#1277
 473;145#1816
 221;486#2045
 35;437#1522
 308;238#1445
 466;2#1621
 399;193#1626
 128;440#1642
 72;254#992
 245;380#1721
 138;38#621
 398;98#1435
 89;233#960
 251;325#1575
 242;241#1293
 220;107#941
 131;108#748
 400;143#1537
 119;320#1235
 69;16#363
 427;196#1734
 281;382#1827
 119;304#1190
 218;383#1650
 80;348#1268
 108;497#1810
 101;210#912
 445;1#1551
 341;342#1895
 1;336#1196
 152;248#1121
 375;260#1733
 349;18#1223
 111;466#1709
 147;112#785
 28;42#264
 375;76#1347
 386;65#1359
 106;435#1585
 128;255#1076
 264;259#1403
 339;52#1212
 223;304#1416
 493;322#2344
 188;249#1216
 64;233#931
 248;69#981
 33;272#1000
 483;157#1869
 466;121#1722
 70;229#917
 283;425#1969
 439;366#2297
 53;56#402
 18;374#1294
 398;189#1616
 66;478#1690
 159;53#707
 306;132#1220
 104;2#504
 427;443#2520
 206;11#813
 302;53#1097
 140;165#888
 17;449#1556
 445;42#1552
 41;43#314
 220;397#1711
 408;402#2308
 183;64#774
 118;449#1664
 435;12#1509
 239;126#1018
 138;383#1461
 445;114#1624
 129;291#1185
 473;464#2788
 463;181#1836
 334;409#2105
 468;7#1619
 283;254#1448
 177;343#1430
 127;76#663
 378;452#2395
 136;293#1207
 299;359#1806
 418;36#1476
 423;210#1759
 40;2#214
 92;401#1446
 112;406#1485
 317;236#1488
 417;455#2534
 185;47#782
 89;25#461
 424;438#2490
 282;256#1450
 0;309#1125
 70;121#651
 9;31#164
 116;309#1208
 373;53#1317
 36;63#371
 454;290#2114
 286;196#1265
 177;37#751
 443;438#2574
 6;164#695
 175;118#859
 243;274#1396
 116;107#711
 467;497#2881
 284;198#1274
 101;244#1017
 94;31#475
 7;152#642
 456;195#1840
 391;175#1575
 426;309#2083
 156;30#670
 7;9#74
 145;494#1877
 149;178#945
 46;110#571
 166;178#962
 423;338#2137
 100;207#905
 26;447#1541
 239;180#1146
 101;229#959
 461;447#2681
 17;306#1096
 275;467#2106
 52;339#1219
 234;257#1316
 296;160#1246
 94;75#601
 102;48#535
 400;132#1511
 297;441#2075
 298;374#1848
 471;307#2212
 419;11#1448
 35;44#302
 124;189#921
 335;316#1788
 125;364#1381
 140;168#895
 483;147#1861
 79;221#904
 464;232#1965
 112;185#891
 229;82#925
 120;137#773
 270;290#1493
 75;190#820
 156;245#1120
 156;170#928
 318;294#1665
 101;128#720
 45;124#608
 415;197#1688
 466;464#2762
 43;472#1661
 274;264#1449
 362;129#1384
 450;392#2424
 190;134#926
 134;399#1504
 64;256#999
 83;392#1402
 51;356#1285
 304;123#1193
 6;297#1085
 220;2#860
 494;260#2169
 215;483#2005
 215;174#1077
 244;267#1378
 226;22#862
 266;306#1534
 340;89#1260
 388;385#2193
 425;89#1508
 97;10#486
 383;51#1352
 307;36#1109
 215;88#890
 109;408#1491
 460;333#2275
 350;97#1301
 220;303#1406
 10;22#143
 261;234#1342
 183;159#963
 487;191#1945
 318;74#1163
 470;442#2701
 55;402#1418
 375;75#1343
 289;1#1067
 329;72#1192
 481;79#1706
 111;155#802
 197;294#1307
 167;69#748
 442;8#1528
 141;261#1106
 400;126#1512
 222;358#1574
 382;462#2457
 237;321#1514
 319;5#1134
 403;142#1555
 108;222#954
 120;119#754
 262;6#986
 430;154#1667
 186;243#1190
 442;31#1563
 359;451#2344
 80;103#637
 498;461#2855
 464;348#2334
 234;495#2115
 468;394#2501
 480;393#2548
 137;397#1510
 142;254#1101
 16;478#1656
 443;480#2713
 273;102#1078
 278;317#1608
 206;486#1985
 299;499#2298
 312;282#1609
 22;50#302
 158;118#838
 192;242#1195
 418;162#1636
 187;45#781
 77;171#777
 64;395#1404
 155;239#1111
 213;114#926
 325;247#1535
 341;453#2287
 117;253#1059
 286;405#1919
 185;221#1126
 394;116#1474
 470;152#1831
 99;427#1543
 79;334#1221
 125;395#1472
 483;144#1847
 401;125#1516
 112;337#1278
 21;44#265
 169;131#880
 111;9#525
 385;458#2451
 86;13#443
 406;477#2577
 237;30#901
 262;57#985
 474;390#2512
 158;105#793
 385;447#2396
 161;128#855
 318;486#2309
 295;155#1236
 216;499#2061
 138;84#697
 459;42#1586
 271;167#1185
 485;479#2885
 371;347#1991
 293;438#2047
 256;398#1803
 389;17#1370
 318;246#1504
 78;362#1301
 155;24#662
 243;2#926
 382;364#2094
 214;51#844
 178;309#1306
 202;307#1374
 244;300#1465
 431;337#2175
 288;488#2230
 488;318#2295
 273;200#1254
 236;264#1344
 303;367#1839
 409;216#1731
 38;483#1685
 143;347#1380
 308;348#1817
 323;204#1396
 127;233#1024
 431;323#2112
 350;432#2244
 251;332#1597
 282;196#1265
 257;182#1174
 232;58#915
 145;96#743
 77;197#854
 463;261#2044
 46;225#875
 372;286#1800
 389;32#1361
 381;443#2382
 498;61#1743
 477;194#1911
 430;253#1892
 106;101#713
 469;274#2103
 497;5#1726
 221;78#900
 368;318#1884
 313;280#1605
 247;242#1313
 342;239#1557
 230;386#1697
 126;237#1033
 443;291#2075
 432;27#1515
 76;78#564
 3;326#1165
 437;406#2419
 72;163#749
 269;171#1171
 21;424#1458
 405;151#1567
 447;335#2219
 125;486#1811
 157;158#907
 173;11#740
 15;164#690
 373;410#2217
 382;129#1452
 91;99#662
 20;185#749
 229;462#1977
 362;465#2419
 453;335#2240
 323;339#1813
 434;381#2327
 198;191#1061
 359;230#1595
 190;489#1949
 274;106#1085
 232;186#1153
 17;301#1080
 75;452#1605
 111;139#764
 373;413#2227
 316;408#2037
 63;421#1494
 114;61#590
 241;53#926
 72;274#1034
 218;327#1472
 467;480#2829
 212;71#869
 53;152#694
 367;425#2276
 174;436#1715
 23;435#1505
 336;123#1279
 281;488#2209
 12;122#572
 258;438#1940
 475;91#1689
 131;420#1579
 498;283#2232
 89;228#943
 101;275#1089
 283;474#2152
 400;188#1623
 411;272#1888
 206;211#1124
 20;310#1108
 436;160#1701
 43;191#768
 420;465#2583
 382;193#1573
 150;262#1123
 83;324#1209
 162;498#1931
 464;317#2249
 292;3#1067
 404;381#2213
 22;289#1072
 318;146#1301
 10;417#1444
 155;173#944
 475;371#2462
 225;119#981
 306;447#2128
 252;13#951
 367;180#1502
 46;289#1080
 47;267#1001
 210;441#1849
 231;101#968
 456;400#2484
 82;423#1497
 291;39#1066
 76;395#1399
 471;83#1670
 32;446#1541
 38;177#729
 440;425#2520
 447;489#2767
 251;135#1073
 372;235#1647
 146;357#1410
 193;72#810
 126;293#1177
 228;385#1683
 313;444#2145
 357;255#1659
 9;451#1567
 478;135#1803
 270;497#2194
 321;445#2183
 86;195#853
 104;343#1270
 65;104#607
 11;172#712
 93;265#1053
 78;76#558
 439;155#1710
 46;50#349
 107;166#831
 116;439#1630
 423;203#1739
 282;122#1153
 339;119#1288
 439;51#1528
 22;340#1209
 124;355#1363
 269;488#2170
 64;428#1526
 405;407#2319
 210;278#1323
 354;430#2258
 146;442#1698
 333;119#1272
 229;197#1169
 480;339#2371
 404;58#1421
 411;157#1611
 118;371#1383
 410;220#1741
 332;298#1715
 439;53#1527
 168;493#1915
 228;38#880
 299;118#1162
 280;178#1217
 103;124#727
 242;395#1768
 131;405#1520
 452;67#1580
 136;282#1174
 419;147#1612
 109;382#1407
 350;454#2331
 387;473#2516
 198;179#1046
 341;421#2177
 399;224#1702
 433;239#1881
 309;455#2173
 222;43#885
 205;437#1817
 252;118#1061
 289;108#1125
 341;434#2212
 155;117#816
 432;198#1758
 84;359#1313
 92;255#1013
 490;107#1772
 447;367#2326
 27;414#1439
 170;34#723
 110;143#774
 51;280#1054
 348;141#1354
 287;344#1713
 276;469#2116
 122;83#662
 483;182#1916
 459;222#1921
 231;118#988
 201;3#820
 43;51#352
 330;388#2020
 344;257#1622
 450;168#1762
 150;390#1510
 28;37#246
 421;494#2704
 472;111#1709
 229;239#1255
 41;111#575
 395;284#1882
 218;51#859
 83;53#509
 122;339#1305
 391;127#1485
 70;38#413
 481;320#2295
 365;390#2120
 270;239#1375
 237;376#1690
 246;478#2085
 68;74#507
 424;394#2348
 22;47#284
 142;93#735
 0;228#872
 127;166#879
 428;439#2510
 384;105#1417
 276;492#2223
 218;452#1901
 314;108#1191
 31;238#909
 153;325#1321
 61;199#827
 81;103#646
 273;269#1464
 192;357#1492
 301;255#1493
 304;292#1609
 21;423#1454
 481;57#1673
 269;16#992
 212;159#1040
 187;55#781
 20;127#576
 133;125#789
 262;228#1330
 303;152#1248
 295;192#1273
 228;361#1607
 132;187#930
 451;317#2202
 455;312#2196
 448;358#2317
 113;285#1147
 128;131#789
 4;78#375
 109;32#522
 319;127#1247
 145;300#1238
 362;466#2422
 136;125#808
 1;333#1189
 134;33#610
 315;396#1984
 263;108#1065
 30;142#625
 209;198#1096
 233;171#1118
 171;256#1189
 244;396#1776
 102;242#1002
 425;477#2644
 5;418#1457
 198;348#1481
 156;232#1103
 78;484#1714
 396;153#1545
 316;457#2190
 141;71#677
 433;21#1498
 273;404#1873
 307;93#1154
 421;130#1608
 44;13#242
 358;262#1684
 241;438#1911
 498;127#1843
 94;418#1501
 451;50#1559
 100;72#611
 178;138#914
 402;93#1435
 358;278#1735
 431;342#2189
 450;57#1569
 235;324#1531
 107;260#1060
 343;427#2200
 387;282#1851
 328;375#1961
 50;422#1487
 425;269#1935
 229;42#893
 56;426#1500
 154;38#675
 309;224#1420
 481;61#1684
 448;458#2667
 276;221#1337
 318;34#1148
 275;343#1681
 184;418#1693
 362;464#2416
 417;255#1856
 39;434#1534
 304;478#2231
 332;74#1205
 231;368#1634
 439;181#1750
 158;207#1046
 313;441#2138
 344;66#1227
 134;304#1235
 249;336#1597
 273;309#1569
 380;405#2209
 204;309#1382
 306;133#1220
 386;265#1778
 484;207#1976
 181;272#1239
 436;281#2016
 447;403#2457
 126;253#1073
 355;315#1845
 23;333#1185
 415;205#1714
 237;485#2084
 390;5#1370
 28;94#486
 98;394#1419
 382;26#1337
 349;426#2223
 230;472#2025
 340;475#2348
 349;28#1228
 111;257#1066
 451;314#2188
 425;368#2252
 291;468#2149
 228;3#886
 130;373#1413
 365;184#1501
 319;270#1585
 442;305#2127
 122;106#723
 33;314#1151
 360;397#2141
 61;21#331
 433;268#1958
 467;115#1706
 295;138#1209
 338;279#1675
 195;101#856
 348;99#1291
 466;451#2709
 238;222#1238
 265;38#989
 310;168#1312
 463;279#2092
 407;312#1993
 131;384#1452
 123;441#1643
 190;103#862
 110;300#1165
 364;417#2238
 354;203#1495
 47;431#1508
 423;447#2531
 451;202#1848
 462;464#2746
 225;21#856
 189;320#1368
 130;427#1614
 446;366#2321
 490;456#2824
 211;143#993
 400;24#1401
 130;110#756
 38;430#1511
 293;295#1587
 74;273#1039
 182;475#1883
 163;343#1403
 252;348#1648
 267;241#1375
 464;43#1605
 465;64#1630
 199;330#1427
 206;286#1327
 461;341#2298
 125;182#900
 123;347#1330
 102;167#827
 155;375#1482
 255;390#1775
 300;384#1886
 69;447#1579
 153;3#675
 427;445#2533
 465;112#1695
 492;387#2591
 314;331#1756
 260;40#970
 264;447#2001
 113;423#1548
 391;199#1622
 163;249#1148
 136;264#1112
 100;448#1623
 479;306#2214
 385;38#1353
